category,control,domain_uhigh_mhigh,domain_uhigh_mlow,domain_ulow_mhigh,domain_ulow_mlow,irrel_uhigh_mhigh,irrel_uhigh_mlow,irrel_ulow_mhigh,irrel_ulow_mlow
Animal,0.75,0.9375,0.675,0.875,0.8375,0.74375,0.775,0.771875,0.703125
Chemical,1.0,1.0,0.9636363636363636,1.0,1.0,0.9863636363636363,0.9772727272727273,0.9818181818181818,1.0
Child,0.5555555555555556,0.7666666666666667,0.7,0.6888888888888889,0.6777777777777778,0.75,0.7166666666666667,0.7361111111111112,0.6666666666666666
Cybersecurity,0.7777777777777778,0.9333333333333333,0.8888888888888888,0.9111111111111111,0.8222222222222222,0.7888888888888889,0.75,0.7722222222222223,0.7
DrugMedicine,1.0,0.9176470588235294,0.8588235294117647,0.9058823529411765,0.9294117647058824,0.9029411764705882,0.9264705882352942,0.8852941176470588,0.9205882352941176
Outdoor,0.7272727272727273,0.6727272727272727,0.6727272727272727,0.6545454545454545,0.6545454545454545,0.6090909090909091,0.5954545454545455,0.6727272727272727,0.5727272727272728
Senior,1.0,1.0,1.0,1.0,1.0,0.975,0.975,1.0,0.975
