category,control,domain_uhigh_mhigh,domain_uhigh_mlow,domain_ulow_mhigh,domain_ulow_mlow,irrel_uhigh_mhigh,irrel_uhigh_mlow,irrel_ulow_mhigh,irrel_ulow_mlow
Animal,0.9375,0.8875,0.925,0.925,0.9,0.8625,0.8625,0.865625,0.89375
Chemical,1.0,1.0,0.9818181818181818,1.0,1.0,1.0,0.9954545454545455,0.9954545454545455,1.0
Child,0.7777777777777778,0.7888888888888889,0.7888888888888889,0.8,0.8,0.7972222222222223,0.775,0.7972222222222223,0.75
Cybersecurity,0.6666666666666666,0.9777777777777777,0.9555555555555556,0.9555555555555556,0.8666666666666667,0.8333333333333334,0.8055555555555556,0.8055555555555556,0.7388888888888889
DrugMedicine,1.0,0.9529411764705882,0.9176470588235294,0.9647058823529412,0.9411764705882353,0.9352941176470588,0.9323529411764706,0.9382352941176471,0.9411764705882353
Outdoor,0.6363636363636364,0.8181818181818182,0.6909090909090909,0.7636363636363637,0.7636363636363637,0.7045454545454546,0.7227272727272728,0.7181818181818181,0.7136363636363636
Senior,1.0,1.0,1.0,1.0,1.0,0.925,0.9,0.95,1.0
